"Year","imdbRating","budget_raw","worldwide_raw","domestic_raw","big_money","avg_prior_Actors_total","avg_prior_Actors_ratio","avg_prior_Writer_total","avg_prior_Writer_ratio","avg_prior_Director_total","avg_prior_Director_ratio","Comedy","Drama","Romance","Adventure","Family","Horror","Mystery","Action","Crime","Fantasy","Thriller","Sci-Fi","History","Documentary","Music","Animation","Biography","Musical","Sport","Western","War"
2008,5.5,25000000,70237389,48237389,1,46743754.3333333,1.68393475939153,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7.1,10000000,5141803,3041803,-1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6,55000000,45016494,34234008,-1,131775902.125,2.39303934163814,0,1,71719931,1.19533218333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,7.6,15000000,49894223,17017811,1,72346135.5,2.3401853261014,0,1,65716126,0.730179177777778,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2006,7.6,16500000,83792062,39868642,1,78266657.7142857,3.08621053115648,47329,0.0631053333333333,47329,0.0631053333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6.9,30000000,64352607,7689607,1,123822971.153846,1.93324374547937,0,1,105299638,1.316245475,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,6.9,15000000,8378141,8378141,-1,66779155.5,2.42985834332241,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.9,137500000,263417913,134806913,-1,87759169.375,2.58563814585731,171941783.333333,1.03177349072039,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2004,8,92000000,632107545,261441092,1,75471601.1764706,1.60224524723383,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,6.5,50000000,53850527,25450527,-1,170067723.642857,2.3874053769857,0,1,69230418.5,1.23551487912088,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.4,90000000,163954076,72708161,-1,65944511.7692308,2.63451542179102,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,5.9,80000000,40147042,15074191,-1,131594599.882353,2.42103450848436,0,1,111431642,4.7601577162963,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2009,6.4,18500000,32679264,18451251,-1,108047981.75,6.94747963926322,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,6.9,120000000,163018913,35818913,-1,112368531.090909,4.48703064446007,11427090,0.1904515,361090362.5,2.53241236240163,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,7,60000000,176262839,106126012,1,97849186.5454545,1.47939291950247,0,1,43797731,1.21660363888889,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2005,7.1,28500000,15452978,6301131,-1,196244890.333333,2.97837555319306,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2001,5.4,1000000,703,703,-1,69220634,2.17334432780045,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5.3,20000000,135703599,47901582,1,117985621.625,1.8778408802801,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,7.1,72500000,86509602,47467250,-1,114917664.928571,2.08462512474146,0,1,71391331.5,1.50799455686275,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,7.6,20000000,74180745,15800078,1,11608066,1.08165902857143,25344490,5.63210888888889,68012587,5.68363324555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,5.1,11000000,13719474,13592872,-1,14918826.75,2.32040281578947,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.2,35000000,77392139,39692139,1,38157089.5,1.81830061805556,75763814,2.91399284615385,98545721,2.46805998974359,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006,6.8,40000000,114830111,52330111,1,88979962.2253521,2.86873777853129,8284331,0.41421655,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,6.9,60000000,20541668,18208078,-1,32944980.0555556,2.66831795893532,0,1,17804273,1.97825255555556,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,7.8,6000000,49155372,17606684,1,92624779.6666667,4.62413696655497,0,1,15396525,7.6982625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2007,5.4,67000000,25332060,5932060,-1,47438950.1666667,1.91212481997315,8130727,0.625440538461538,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,7.7,140000000,456810575,111110575,1,112310263.8,1.88279674201681,80767884,1.3461314,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,6,2200000,388390,388390,-1,4530066.75,0.85066815,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5.8,78000000,179265204,66465204,1,26759805.75,6.59552881589147,68712365,1.96321042857143,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,6.7,60000000,39235486,30695227,-1,9758672.25,0.651040471666667,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2005,5.9,80000000,141475336,45575336,-1,0,1,0,1,112463545,1.51855908333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,6.4,22000000,9448623,4835065,-1,157424804.3,2.62801776505025,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7.3,50000000,34806726,24006726,-1,77848587.1333333,3.4500520150006,35715438,1.77555135714286,71430876,2.55110271428571,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7.5,50000000,28920188,19694635,-1,16934679,1.22834054803992,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2000,5.7,22000000,13555988,13555988,-1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5.2,15000000,55534455,42734455,1,14560114.5,1.33240458,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.3,82000000,190320568,158119460,1,83903638.4444444,1.8862410649894,0,1,186097794.333333,2.69715394253968,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2008,5,23000000,11742143,11511323,-1,45706721.25,3.34790780095029,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2001,8.9,109000000,887217688,315544750,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,8.9,94000000,1141408667,377845905,1,540296872,5.62828937341402,907133336,9.00091752527816,907133336,9.00091752527816,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,8.8,94000000,927048984,342548984,1,221804422,2.78490295412844,887217688,8.13961181651376,887217688,8.13961181651376,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,6.7,9600000,3650302,2484186,-1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7.1,100000,110536,110536,-1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,6.7,95000000,94894448,44114232,-1,136751574.6,2.33701356477031,550517357,2.65950414009662,811342010.6,7.09269774487331,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,7.8,5000000,8782570,1082044,-1,38643964.75,1.53832835112245,107071655,11.8968505555556,1619602,1.07973466666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,6.9,72000000,37306334,27796042,-1,98882480.4,1.746582,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5.5,20000000,10393696,8330720,-1,118988819,2.26409753298228,0,1,13264986,0.3789996,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.6,80000000,96148711,65948711,-1,26797527,1.2554903201177,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002,3.3,16000000,40363530,40363530,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.9,10000000,17300838,12589255,-1,83369929.1666667,1.27502861804783,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,7.2,127000000,738576929,281553689,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,6.7,110000000,424259759,139259759,1,0,1,738576929,5.81556637007874,738576929,5.81556637007874,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,6.3,24000000,67348218,32428195,1,158597461.433333,1.99394646192532,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,7.1,30000000,18765585,3765585,-1,58272335.2,1.39140489345269,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.2,6500000,1409660,1109660,-1,59834749.1538462,2.16222806442709,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,5.4,16000000,53774833,35374833,1,44749834.8333333,1.44863335134259,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,6.1,40000000,145238250,66808615,1,64451310.75,2.039026215,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.5,65000000,38253433,26900336,-1,45005693.3333333,1.82359819995741,0,1,331404730.5,3.43934753846154,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2007,7.2,13000000,54777490,25593755,1,43190302,1.55456986386878,0,1,37306334,0.518143527777778,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2002,6.5,42000000,54639865,35228696,-1,22679421,1.316985525,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.3,98000000,435040395,202007640,1,38551406.8,1.01916072690196,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,5.2,175000000,405760225,102491776,1,115324929.5,2.28328443774331,79753335,1.53034866818182,146284059,3.03480846676474,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,7.6,8500000,20180109,13610521,1,64778968.6666667,1.67905373715278,0,1,23074725.5,11.676402557971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.7,35000000,46432264,37629831,-1,9973119,3.06933,71266255.6666667,2.34738742955804,9505996,4.752998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.7,30000000,26184400,12712093,-1,98573687.8421053,2.02861152624166,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2000,4.6,25000000,24355762,14983572,-1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5.9,4000000,10547755,7836393,1,31490284.2,1.50094291133333,0,1,1290920,0.215153333333333,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2004,8,30000000,102276787,81001787,1,62984612.6,1.40997778358974,0,1,102226631,2.83962863888889,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6.4,32000000,77593167,35193167,1,142114803.272727,2.89004193211461,0,1,88500336,4.10876625026738,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,5.9,49000000,43905746,43905746,-1,72182205.5,2.82245375714286,56018435,2.93558413043478,112036870,4.87116826086957,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2000,6.6,3000000,38236338,38168022,1,5241524.625,1.0920733725,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,6.7,40000000,77714957,26814957,-1,93385939.5625,3.44285161115613,89020622.5,8.39247676666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2001,6.5,7000000,4720371,4720371,-1,41333693.5,2.12778978333333,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2001,7.6,17000000,209947037,96522687,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5.5,56000000,198006880,113006880,1,85193503.7777778,2.46754336806559,0,1,101821615.333333,5.26809591969697,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7.5,19400000,15118795,8060487,-1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7.1,25000000,622420667,370782930,1,26900883.8333333,1.2487006204355,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7.1,110000000,215300000,113330342,-1,56948478.75,2.10591616071429,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,5.4,10000000,19535005,16535005,-1,28379257.4285714,1.95816647679198,0,1,70067909,3.68778468421053,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,6.3,120000000,328711434,182618434,1,8948829.75,2.02840425,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7.4,55000000,158225796,51225796,1,105764529.142857,1.16681868241644,0,1,53637606,4.72473304812834,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2002,8.5,35000000,120000000,32519322,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,5.5,80000000,158926474,82226474,-1,74164326.2241379,2.5449620077706,0,1,99405660.3333333,3.72953658596491,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.8,45000000,29406132,19719930,-1,52075000,1.83489583333333,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.6,170000000,319049659,194949659,-1,59213219.6,1.62537135161905,0,1,357962252.5,4.11697617679739,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,8.5,40000000,107896006,53089891,1,132392079.521739,1.90765740440263,0,1,175548123,4.3011106731401,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,7.2,105000000,270997378,104400899,1,23268942.4,1.41041270313043,0,1,91800000,0.918,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2001,6.1,30000000,165334774,108244774,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,5.6,45000000,122071435,95149435,1,208663786,4.60690329387755,165334774,5.51115913333333,104337538,3.18898258666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6.7,40000000,314709717,163958031,1,134364546.666667,4.88025452262491,0,1,110989157,9.24909641666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7.5,20000000,5313608,1903434,-1,68661045.75,1.48043665691489,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2005,6.6,15000,194523,194523,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.4,33000000,54533774,33664370,-1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,7.9,55000000,307325633,162586036,1,159779400,2.66165254628098,0,1,223878,0.0334146268656716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,7.4,15000000,128885873,56441711,1,108102722.166667,1.74950655885854,49155372,8.192562,31019208,1.904879225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,7.1,20000000,26348203,12987647,-1,94788197.75,1.77496890037132,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7.6,32500000,113019290,34194407,1,73599503,1.88383677333028,0,1,103155365.5,12.86863566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2.7,4000000,3816594,3816594,-1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,5.7,40000000,62226214,25126214,-1,75929699.5,2.85160605189182,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,8.1,15000000,2658490,501752,-1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,7.1,48000000,248218486,129094024,1,2979894.5,0.948659633333333,92599427.5,2.34743121388889,145238250,3.63095625,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,5.3,50000000,161941727,75941727,1,105014691.166667,2.76063414767442,86683468.2,2.37321617722222,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,7.3,25000000,27614270,8114270,-1,71966158.9333333,2.03844836087597,18120267,0.4026726,5313608,0.2656804,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,6.8,95000000,65700000,50802661,-1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,7,22000000,80491516,75600072,1,37840491.75,1.74304873817204,80013623,1.86078193023256,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,7.6,28000000,71430876,52353636,1,84833514.8571429,2.14871302762779,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5.9,25000000,22177122,17432844,-1,41311837.5555556,4.07885041024691,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,6.8,4000000,11799060,6525762,1,50066424.4,2.16129266675036,28674417,3.584302125,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.7,85000000,80831893,47641743,-1,71740143.7777778,2.94243448510964,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7.2,18000000,676698,676698,-1,9894551.5,0.642788884375,56643267,1.13286534,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,5.5,65000000,172825854,139225854,1,23148915.25,1.21031901273345,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,7.2,9000000,10642023,6623082,-1,66996373.2307692,3.8406582406623,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.8,68000000,113542091,71069884,-1,81434608.3333333,2.16930799309552,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,5.5,60000000,165890634,90580000,1,66848118.4782609,2.2536328636852,435040395,4.43918770408163,40435694,1.01089235,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,7.3,11000000,39984023,37770162,1,117478309.1,2.72955391945455,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.1,60000000,78080697,36280697,-1,74792425.1666667,2.77522266277856,362989076,3.29990069090909,207154748,2.95935354285714,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2006,4.4,60000000,87123569,61123569,-1,51856021.1666667,1.44584778564777,96024898,1.17103534146341,12372410,0.515517083333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,6.8,35000000,24405825,11405825,-1,106332263.6,2.64764716194566,0,1,152500343,6.10001372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6.1,50000,406299,251150,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2007,7.4,72500000,527071022,183135014,1,17281995.25,1.396554045,54344321,0.724590946666667,312728859.5,2.77951868672769,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,5.7,8000000,524747,336456,-1,204305663.375,3.18155415684418,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2008,6.2,27000000,44270131,44089964,-1,50939093.6,2.34934862333333,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.5,40000000,92256918,47907715,1,56152570.8,1.40314876457166,148839767,3.27622885652778,50315140,1.04823208333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,5.5,15000000,35007180,35007180,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2002,6.1,500000,13134,13134,-1,32992352.6,1.54860370861538,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,6.7,60000000,38454152,31720158,-1,92194690.3913043,1.37920171482763,154618307.666667,2.78157811837914,130200290,4.34000966666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2008,6.6,92500000,162839667,71195053,-1,75269512.3333333,2.6067105563933,0,1,130820849,5.06554356179389,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.4,1500000,11191423,7372734,1,28591275.125,2.91088579628788,34806726,0.69613452,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.2,27000000,1545064,765637,-1,36350279.2222222,1.52683331228395,120000000,3.42857142857143,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,7.8,500000,9470209,5801558,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5.5,20000000,29227561,29062561,-1,9829950.25,1.21809286904762,57109687,3.17276038888889,57109687,3.17276038888889,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,5.2,100000000,96221971,59475623,-1,71719981.375,3.75385435806341,0,1,113542091,1.66973663235294,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2008,6.2,9000000,83051676,52597610,1,35549642.4285714,2.06230753383838,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,6.4,68000000,193500000,118471320,1,26628827.5,1.08286034375,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,5,43000000,44633441,24430272,-1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.1,60000000,90482317,50877145,-1,275468566.666667,4.14712846198394,33508485,2.233899,88832836,1.09619353020134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,7.3,75000000,218673959,77073959,1,130237411.285714,3.32956404585249,0,1,358824714,3.51788935294118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.2,9000000,107071655,80571655,1,5472699.75,2.0784195,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5.9,16000000,50517763,39517763,1,41321820.6,1.69243792330827,0,1,32539681,4.64852585714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,6.2,20000000,96147688,45542421,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,5.9,80000000,98983590,56684819,-1,34174878.4,2.43292601804598,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,7.1,39000000,98666635,63414846,1,107699694.6,1.40157731769871,0,1,225706988,4.10376341818182,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,5.2,60000000,104429625,50586000,-1,126237286.666667,1.87926893097643,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,4.6,50000000,709823634,296623634,1,191135964.9,5.49143705871836,397923934,10.7547009189189,191118926.333333,3.00037956985848,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,6.5,38000000,205230042,88915214,1,122969856.444444,3.04588210142827,0,1,118143291.5,4.14025182043651,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7.4,9000000,3438735,3438735,-1,69533308.3333333,1.74318585854701,0,1,13395961,0.66979805,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4.7,16000000,78208812,42670410,1,71478247.2857143,2.29245729526937,177755297,2.3706426962704,132397389,2.03688290769231,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,6.9,12000000,28915761,18761993,1,34258954.7142857,1.57981784499045,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.5,71682975,257641634,114197520,1,113474760.555556,1.89974885223986,328182416.5,4.58087235286123,328182416.5,4.58087235286123,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,7.7,4000000,19174817,9427026,1,11608066,1.08165902857143,9470209,18.940418,9470209,18.940418,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2008,7.1,6000000,3330012,2077046,-1,55674503.6363636,1.70095720068515,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,5.3,33000000,47267829,28946615,-1,8907615,2.38689255333333,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2001,5.1,28000000,94728529,60400856,1,53385314,1.62828883202765,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5.5,8000000,127188,127188,-1,133849979.705882,3.08649339271562,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
