"Year","imdbRating","budget_raw","worldwide_raw","domestic_raw","big_money","avg_prior_Actors_total","avg_prior_Actors_ratio","avg_prior_Writer_total","avg_prior_Writer_ratio","avg_prior_Director_total","avg_prior_Director_ratio","Comedy","Drama","Romance","Biography","History","Adventure","Horror","Mystery","Action","Crime","Fantasy","Thriller","Sci-Fi","Sport","Documentary","Music","Animation","Family","Musical","War","Western"
2003,6.7,8.5e+07,80831893,47641743,-1,64677412.4285714,1.90985176794317,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,7.2,1.8e+07,676698,676698,-1,1528559.25,0.78821398125,56643267,1.13286534,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,5.5,6.5e+07,172825854,139225854,1,6128997.5,0.911289407894737,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2007,7.2,9e+06,10642023,6623082,-1,71650848.9166667,3.38691691349527,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.8,6.8e+07,113542091,71069884,-1,14082966,1.08530871428571,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2002,5.5,6e+07,165890634,90580000,1,91324941.5,1.6766454075153,435040395,4.43918770408163,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2008,7.3,1.1e+07,39984023,37770162,1,117478309.1,2.72955391945455,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7.4,9.1e+07,188536838,58236838,1,302159017.15,4.18764975849309,307325633,5.58773878181818,124472218,2.13072718849206,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.6,8e+06,2600916,690290,-1,3065516.25,0.95436775,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2006,6.1,6e+07,78080697,36280697,-1,83066413.2,3.13928156676285,362989076,3.29990069090909,207154748,2.95935354285714,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2006,4.4,6e+07,87123569,61123569,-1,51856021.1666667,1.44584778564777,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2001,6.8,3.5e+07,24405825,11405825,-1,121773428,2.19536880243208,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6.1,50000,406299,251150,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2007,7.4,72500000,527071022,183135014,1,17281995.25,1.396554045,54344321,0.724590946666667,559757719,4.86745842608696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,5.7,8e+06,524747,336456,-1,107545952.8,2.00092290745224,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2008,6.2,2.7e+07,44270131,44089964,-1,50939093.6,2.34934862333333,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.5,4e+07,92256918,47907715,1,62695405.875,1.54282392089314,205080106.5,4.20502649916667,50315140,1.04823208333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2002,6.1,5e+05,13134,13134,-1,14160816.75,1.033216335,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,5.5,1.1e+08,563066551,142614158,1,131449011.285714,3.32326174679226,0,1,203899239.666667,6.08251337269841,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,5.4,1.1e+08,348547523,71017784,1,261154833.6,3.73554029871418,563066551,5.11878682727273,293691067.5,5.84158173634199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,7.8,4e+07,224922135,96962694,1,18665920.8571429,2.28420116076164,119512771,1.59350361333333,203065925.666667,2.3761595620915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6.7,6e+07,38454152,31720158,-1,90741538.8695652,1.38116136079037,143985708,1.74528130909091,130200290,4.34000966666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,5.1,1.5e+07,1148578,30680,-1,71928484.0666667,2.27516816432067,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2010,6.2,1.6e+08,215150991,63150991,-1,184226857.5,2.9084273846982,141205169,2.17238721538462,347405002,3.47405002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.6,92500000,162839667,71195053,-1,75269512.3333333,2.6067105563933,0,1,130820849,5.06554356179389,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,5.4,2.8e+07,50983364,24307106,-1,135065332.272727,1.96695254178539,15680099,0.922358764705882,107408345.5,4.2744982625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2008,6.8,1900000,684214,406216,-1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2005,7.4,1500000,11191423,7372734,1,31083933.7142857,2.00021888623377,34806726,0.69613452,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.2,2.7e+07,1545064,765637,-1,14571353.4285714,1.16139549357143,1.2e+08,3.42857142857143,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,7.8,5e+05,9470209,5801558,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5.5,2e+07,29227561,29062561,-1,9829950.25,1.21809286904762,57109687,3.17276038888889,57109687,3.17276038888889,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,5.2,1e+08,96221971,59475623,-1,68105835.1428571,3.12527037704913,0,1,113542091,1.66973663235294,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2008,6.2,9e+06,83051676,52597610,1,35549642.4285714,2.06230753383838,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2002,6.4,6.8e+07,193500000,118471320,1,26628827.5,1.08286034375,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2002,5,4.3e+07,44633441,24430272,-1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6,1.9e+07,49858465,27758465,1,176112398.666667,5.33954731028718,8120148,0.50750925,145594548,2.38679586885246,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.1,6e+07,90482317,50877145,-1,304767494.75,3.4219469363986,33508485,2.233899,88832836,1.09619353020134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,5.4,2e+07,277943,277943,-1,94022410.2682927,2.51454255228637,0,1,42538909,2.64757971388889,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,7.3,7.5e+07,218673959,77073959,1,130237411.285714,3.32956404585249,0,1,358824714,3.51788935294118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.2,9e+06,107071655,80571655,1,5472699.75,2.0784195,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5.9,1.6e+07,50517763,39517763,1,41321820.6,1.69243792330827,0,1,32539681,4.64852585714286,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,5.1,3e+07,53801644,44338224,-1,108859424,2.67407114242424,41971859.5,1.35391075,44834758.6666667,1.0723085702381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,5.9,8e+07,98983590,56684819,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2009,7.1,3.9e+07,98666635,63414846,1,107699694.6,1.40157731769871,0,1,225706988,4.10376341818182,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,6,1e+08,278731369,67631157,1,266765611.961538,2.43906685525278,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2010,7.6,3.7e+07,152566881,92186262,1,105096434.153846,5.01148163050033,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2011,6.7,3.5e+07,62305665,13305665,-1,147939509.631579,2.68599534494893,26184400,0.872813333333333,26184400,0.872813333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,5.2,6e+07,104429625,50586000,-1,117733471.25,2.00599505555556,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,4.9,6.8e+07,699590681,300531751,1,311239167.923077,7.46611031545137,501890500.666667,11.9019581726126,44271611,5.68902330175439,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,4.6,5e+07,709823634,296623634,1,191135964.9,5.49143705871836,397923934,10.7547009189189,191118926.333333,3.00037956985848,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,6.5,3.8e+07,205230042,88915214,1,134216041.375,3.27929425249966,0,1,118143291.5,4.14025182043651,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7.4,9e+06,3438735,3438735,-1,91170917.05,4.38074014805115,0,1,13395961,0.66979805,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,4.7,1.6e+07,78208812,42670410,1,80423909.6666667,2.34482475188834,177755297,2.3706426962704,132397389,2.03688290769231,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,6.9,1.2e+07,28915761,18761993,1,25908977.1666667,1.54142342031293,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.5,71682975,257641634,114197520,1,91595707,1.94517142120409,408265690,5.77440688583262,408265690,5.77440688583262,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,7.7,4e+06,19174817,9427026,1,11608066,1.08165902857143,9470209,18.940418,9470209,18.940418,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012,6.8,3e+07,197618160,125014030,1,103520964.052632,2.88942526404051,89195121.5,2.7298780375,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7.1,6e+06,3330012,2077046,-1,29275664.375,1.40030890783162,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.1,4e+07,38899792,129078,-1,117566390,3.41086082529646,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,5.7,5.5e+07,67353000,34353000,-1,212351130.107143,3.30008592689332,159138550.4,4.91161765922078,14334401,0.57337604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,7.4,5e+06,26161443,21502690,1,120669953.32,2.81511004757107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5.1,2.8e+07,94728529,60400856,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5.5,8e+06,127188,127188,-1,130677633.4,2.8481884470979,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.7,1.6e+07,2814566,1669971,-1,41370001.25,1.28576386818182,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5.4,8e+07,99384046,37384046,-1,24459284.5,2.97357131818182,55534455,3.702297,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,7.6,8300000,25670174,1829142,1,23888951.25,1.66880581730769,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,8.4,1e+08,389642488,116900694,1,161169679.846154,2.47445168322415,46437122,1.16092805,235482431.4,2.37608764602702,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,5.8,1.5e+08,142634358,62189884,-1,51376310.3333333,2.26949575717257,0,1,236618329,2.65525980107527,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,6.8,1.15e+08,416456852,132556852,1,193518442.454545,1.69940029986007,276521536.5,2.63549119952153,150801262.5,3.28277011187489,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2012,6.5,1.5e+07,128955898,54333290,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,4.9,1.6e+07,50103808,26902075,1,118367164.2,2.46505798879811,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7.1,6e+06,12132578,11494838,1,158251706.666667,3.08121275972555,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2e+07,47042924,26004851,1,0,1,62419601.5,4.30036933584906,54087597.3333333,4.04077668003145,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2005,7.9,2.5e+07,16509706,5128124,-1,95377875.375,1.52010928633221,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,8,6e+06,46634275,26238243,1,39664018.4285714,3.41494824855869,0,1,15461638,0.441761085714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,7.3,3.5e+07,31878891,11001272,-1,86322997.8,2.48260039225254,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,2.5e+07,77208711,40222514,1,38305251.6,1.14274505292096,24591031,0.98364124,24591031,0.98364124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.2,1.6e+07,8120148,3287315,-1,136854888.090909,2.41491852494352,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.5,1.2e+07,96155124,91547205,1,67034285.25,2.34175795426587,0,1,203899361,5.10154696904762,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.9,2e+06,9505996,4601043,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7.1,3e+06,3705923,3287435,-1,22935161.8,1.63931016818182,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6,1.3e+07,49733545,49121934,1,30499020.2,1.45061326167347,254293,0.508586,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,1.5e+08,449326618,181030624,1,109017027.611111,3.28799364569797,58240458,2.32961832,331037924,2.32777977368024,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013,7.3,1.7e+08,633360018,206360018,1,182278377.416667,3.21375272486866,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2005,6.7,4e+06,1919197,1328679,-1,14191504.375,0.478196278541667,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7.1,2.1e+07,81452811,24149393,1,87846776.3846154,1.46167435148721,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,6.4,50000,424149,391674,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6.4,3.5e+07,96096018,54149098,1,124338830.818182,4.56077714048595,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012,6.3,21500000,74363777,16684352,1,19514379,3.53961040833333,67791115.7142857,4.67671161021062,67791115.7142857,4.67671161021062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.2,5e+05,3824868,3777210,1,89255561.8656716,2.34164235495517,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3.9,4e+07,46176322,21176322,-1,20338753.5,2.23155495343137,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2003,8.1,2e+06,15396525,4593598,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,6.2,8.5e+07,153470352,78046570,-1,255997630.785714,3.30483836728111,450728529,5.30268857647059,260919177.8,2.1545436504582,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,8.5,2e+08,1063759456,415004880,1,163263542.933333,1.98314515928866,461667967,6.59525667142857,733111637.5,7.25535451091582,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,7.5,1.2e+07,1513388,214202,-1,31057961,1.74404984420635,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2001,7.7,4.5e+07,104505362,76261036,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2008,7,2.2e+07,27664173,23530831,-1,91968881.3636364,3.70659591017696,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,7,1.6e+07,22594052,2322593,-1,100762470.363636,3.05519154874741,0,1,140060284.5,10.5025222941468,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.5,1e+06,16553163,9015303,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.2,1.51e+08,708272592,319246193,1,89908798.0909091,2.32823180435407,269488342,2.20922534333333,262054637.75,1.94545165203415,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011,6.4,1.95e+08,1123794076,352390543,1,280382908.888889,2.7671974703819,288847293.6,3.20322971228571,432168473.666667,2.74263011885321,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2009,6,2.1e+08,836519699,402111870,1,285836981.176471,2.99799287328375,302382828.5,2.93014487206969,351298228.6,2.4944707150048,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2008,6.7,1.5e+07,6379575,2203641,-1,47690383,1.40131483820848,809801,1.03986733333333,5201086,1.41812433333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,7,1e+08,91800000,38120554,-1,46512255,1.26680283333333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2005,6.8,4750000,3061763,1253413,-1,84680588.9285714,2.34450527718695,0,1,1788324,0.2384432,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,9e+07,188163455,110461307,1,190800681.647059,2.00218727311093,0,1,60780981,2.17074932142857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.8,6e+07,47818913,35763137,-1,88793167.3333333,3.70659896777778,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,7.2,1.5e+08,484161265,133298577,1,62054621.5,2.04280461458333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.7,1500000,52429,52429,-1,45112343.7272727,2.29033670911514,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7.7,3.5e+07,252276928,171243005,1,159789409.952381,2.63228448690876,108804923.5,4.38177993590734,93567449.3333333,3.32048183846814,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,7,4e+06,120016,120016,-1,73035787.6111111,1.56638528646596,21715302,13.2737070588235,36743410,3.674341,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,5.8,9e+06,2548378,1530535,-1,77766948.875,1.95027425720495,0,1,16930762,0.940597888888889,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7.3,3e+06,11537539,2912606,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,6.7,1.5e+07,19344615,19161999,-1,10857651,7.13685352941176,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,6.5,1.35e+08,283828130,83028130,1,112173257.454545,2.59606925091608,476816138,2.79777258321678,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,5.3,1e+07,14321070,7027762,-1,103862822,5.57721239054621,0,1,46800323.5,1.28012927,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,5.2,3.7e+07,397923934,192769854,1,53277318.8333333,1.98259448525132,0,1,27969130,3.03981705714286,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,5.2,5e+07,40119848,25195050,-1,72624567.4444444,1.43223825199295,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,7.1,7.2e+07,62176754,19176754,-1,24745897.5,1.05932371875,96971293,1.14083874117647,96971293,1.14083874117647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,6,1.3e+07,22391450,22235901,-1,32827682.25,2.85616940854978,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7.1,1.2e+07,16349034,3149034,-1,112401029.666667,2.50507463628697,27653928.5,1.48764030357143,55307857,1.97528060714286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,6,6e+07,199043309,93354918,1,46648232.75,1.98645396462963,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,2.5e+07,52543354,52543354,1,30905887.1428571,3.37564222662338,50871816.6,4.48797409822511,50983408.25,3.31790171369048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,4.9,2.5e+07,21970831,16655224,-1,10335545,1.26677725,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003,5.6,750000,229250,41196,-1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,5.8,2.5e+07,38230435,38230435,-1,9954411,1.25807904412121,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2.2e+07,95708457,51970690,1,107359211.2,1.69436537133428,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2012,6.4,7e+07,160379930,62321039,1,133562969,2.0636535044283,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006,6.7,4.5e+07,111318875,62318875,1,143171366,2.59778935044295,0,1,95708457,4.35038440909091,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2005,4.1,9e+06,1069318,1069318,-1,85399624.2820513,2.49986130502631,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,6.1,2e+07,12398628,12398628,-1,27277558,1.20031373656271,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2002,6.7,5e+07,119114494,52752475,1,19375412.5,1.0850303030303,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,7.7,1.8e+07,77635035,31567134,1,0,1,0,1,288587450,3.39514647058824,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2011,6.9,4e+07,136123083,63686397,1,122420668.333333,1.84751912915738,2236698.66666667,0.937846486486486,47828216,1.6368241956242,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2011,6.9,3700000,3355048,26403,-1,122420668.333333,1.84751912915738,2236698.66666667,0.937846486486486,47828216,1.6368241956242,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2010,6.8,9.5e+07,169511609,81562942,-1,96512743.2380952,1.92630410814818,383531464,3.48664967272727,94908526,1.34242350962963,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2008,6.2,3.5e+07,52649951,28687835,-1,40696641.5,1.58503526244348,0,1,33076815,0.472525928571429,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2009,8.3,1.75e+08,731542621,293004164,1,97680224.4545455,2.4209740467452,559757719,4.86745842608696,279878859.5,2.93372921304348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,7.5,3e+07,166842739,83823381,1,136235538.277778,4.53684665381694,1919197,0.47979925,231450102,33.0643002857143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,8.2,5e+07,129231542,70511035,1,28869127.25,1.57483220714286,581418344,4.83623663503937,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2001,4.6,1e+07,20384136,20384136,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,5.8,5.2e+07,217569328,110485654,1,106400808.64,3.77719552266252,0,1,87891528,2.53291094472222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5.6,3.5e+07,64188387,19478106,-1,101839599.875,1.60995153822626,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,7.1,9e+07,203902107,83077762,1,184993849.9375,4.80635435968785,0,1,390874000,1.68480172413793,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,3.5,2e+07,81424988,36661504,1,23968290.2,2.52060024058824,72686184,3.28161407083333,72686184,3.28161407083333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,5.9,1.7e+08,300150546,120150546,-1,127887143.5,2.30720757137705,300465514.5,3.60201580204082,435040395,4.43918770408163,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2001,6.9,7e+07,202726605,100614858,1,131180286.6,3.00070355261573,209947037,12.3498257058824,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,6.2,2.3e+07,19123851,16123851,-1,13998334.4,1.3163346,0,1,27025600,22.5213333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
